like1_1,parlr_T,parlr_RRR,parlr_RH,parRRR_factor,paralb_ice,paralb_snow,paralb_firn,paralbedo_aging,paralbedo_depth,simulation1_1,simulation1_2,simulation1_3,simulation1_4,simulation1_5,simulation1_6,simulation1_7,simulation1_8,simulation1_9,simulation1_10,simulation1_11,simulation1_12,simulation1_13,simulation1_14,simulation1_15,simulation1_16,simulation1_17,simulation1_18,simulation1_19,simulation1_20,simulation1_21,simulation1_22,simulation1_23,simulation1_24,simulation1_25,simulation1_26,simulation1_27,simulation1_28,simulation1_29,simulation1_30,simulation1_31,simulation1_32,simulation1_33,simulation1_34,simulation1_35,simulation1_36,simulation1_37,simulation1_38,simulation1_39,simulation1_40,simulation1_41,simulation1_42,simulation1_43,simulation1_44,simulation1_45,simulation1_46,simulation1_47,simulation1_48,simulation1_49,simulation1_50,simulation1_51,simulation1_52,simulation1_53,simulation1_54,simulation1_55,simulation1_56,simulation1_57,simulation1_58,simulation1_59,simulation1_60,simulation1_61,simulation1_62,simulation1_63,simulation1_64,simulation1_65,simulation1_66,simulation1_67,simulation1_68,simulation1_69,simulation1_70,simulation1_71,simulation1_72,simulation1_73,simulation1_74,simulation1_75,simulation1_76,simulation1_77,simulation1_78,simulation1_79,simulation1_80,simulation1_81,simulation1_82,simulation1_83,simulation1_84,simulation1_85,simulation1_86,simulation1_87,simulation1_88,simulation1_89,simulation1_90,simulation1_91,simulation1_92,simulation1_93,simulation1_94,simulation1_95,simulation1_96,simulation1_97,simulation1_98,simulation1_99,simulation1_100,simulation1_101,simulation1_102,simulation1_103,simulation1_104,simulation1_105,simulation1_106,simulation1_107,simulation1_108,simulation1_109,simulation1_110,simulation1_111,simulation1_112,simulation1_113,simulation1_114,simulation1_115,simulation1_116,simulation1_117,simulation1_118,simulation1_119,simulation1_120,simulation1_121,simulation1_122,simulation1_123,simulation1_124,simulation1_125,simulation1_126,simulation1_127,simulation1_128,simulation1_129,simulation1_130,simulation1_131,simulation1_132,simulation1_133,simulation1_134,simulation1_135,simulation1_136,simulation1_137,simulation1_138,simulation1_139,simulation1_140,simulation1_141,simulation1_142,simulation1_143,simulation1_144,simulation1_145,simulation1_146,simulation1_147,simulation1_148,simulation1_149,simulation1_150,simulation1_151,simulation1_152,simulation1_153,simulation1_154,simulation1_155,simulation1_156,simulation1_157,simulation1_158,simulation1_159,simulation1_160,simulation1_161,simulation1_162,simulation1_163,simulation1_164,simulation1_165,simulation1_166,simulation1_167,simulation1_168,simulation1_169,simulation1_170,simulation1_171,simulation1_172,simulation1_173,simulation1_174,simulation1_175,simulation1_176,simulation1_177,simulation1_178,simulation1_179,simulation1_180,simulation1_181,simulation1_182,simulation1_183,simulation1_184,simulation1_185,simulation1_186,simulation1_187,simulation1_188,simulation1_189,simulation1_190,simulation1_191,simulation1_192,simulation1_193,simulation1_194,simulation1_195,simulation1_196,simulation1_197,simulation1_198,simulation2_1,chain
-2.738,-0.006836,6.855e-05,0.04788,1.104,0.2678,0.7993,0.5024,20.83,4.723,0.0,0.0,0.0,0.0,0.0,0.1285,0.2412,0.3157,0.3315,0.0,0.0,0.0666,0.0666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09076,0.1932,0.2617,0.2896,0.3584,0.3594,0.3733,0.2673,0.0712,0.0,0.0,0.08936,0.09076,0.365,0.3845,0.2397,0.3855,0.3855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2239,0.2732,0.3157,0.3855,0.3389,0.3892,0.3892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666,0.08936,0.1406,0.2207,0.2896,0.3567,0.3892,0.3892,0.3892,0.0,0.3892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0712,0.1769,0.2141,0.3362,0.3584,0.3892,0.3892,0.09216,0.2374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2207,0.3845,0.3892,0.3892,0.3752,0.3892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0712,0.1681,0.2207,0.3855,0.3892,0.3892,0.3892,0.3892,0.392,0.3906,0.3906,0.3906,0.3845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1285,0.1681,0.2239,0.392,0.3752,0.3906,0.3906,0.081,0.0666,0.0666,0.0666,0.0666,0.0666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666,0.2207,0.3315,0.38,0.3906,0.3157,0.3906,0.3906,0.387,0.3906,0.387,0.0,0.0,0.0,0.0,-0.3445,1.0
-2.736,-0.006046,0.0001686,0.02979,1.193,0.3152,0.7676,0.5615,22.3,5.48,0.0,0.0,0.0,0.0,0.0,0.1681,0.2732,0.3372,0.3567,0.0,0.0,0.0666,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1681,0.2207,0.2896,0.3315,0.3584,0.3584,0.3584,0.2104,0.1173,0.0,0.0666,0.1815,0.1355,0.3584,0.3584,0.2043,0.3845,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08936,0.2896,0.3157,0.3584,0.392,0.326,0.3906,0.3906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666,0.0,0.1932,0.2141,0.2151,0.2896,0.3362,0.3892,0.3906,0.3906,0.3906,0.0,0.3906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666,0.08936,0.1932,0.2207,0.256,0.3752,0.392,0.3906,0.3906,0.0,0.2374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08936,0.2449,0.3892,0.3906,0.3953,0.3567,0.3953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1681,0.2141,0.2673,0.392,0.3953,0.3953,0.3953,0.3953,0.3953,0.3953,0.4026,0.4026,0.3594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1406,0.2141,0.256,0.392,0.3389,0.4026,0.4026,0.0712,0.0666,0.0666,0.068,0.068,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1815,0.2896,0.3567,0.367,0.4026,0.3025,0.4026,0.4026,0.387,0.4026,0.3752,0.0,0.0,0.0,0.0,-0.2944,1.0
-2.736,-0.007153,4.363e-05,0.00904,1.454,0.3103,0.7812,0.4866,10.83,3.531,0.0,0.0,0.0,0.0,0.0,0.1681,0.268,0.3362,0.3372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081,0.1932,0.268,0.2896,0.3362,0.3594,0.2104,0.1881,0.0,0.0,0.0,0.0,0.0,0.3562,0.3594,0.2253,0.392,0.3953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2412,0.2896,0.3157,0.3953,0.3157,0.412,0.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10333,0.1573,0.1871,0.256,0.3315,0.3845,0.3953,0.412,0.412,0.0,0.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09076,0.1769,0.2151,0.3362,0.3845,0.4226,0.4255,0.0712,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2239,0.3584,0.4255,0.4255,0.3157,0.4312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0712,0.1494,0.2239,0.3845,0.392,0.412,0.4312,0.4312,0.4312,0.4329,0.4329,0.2869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1406,0.2043,0.2449,0.392,0.3025,0.4329,0.4329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2239,0.3157,0.3567,0.4014,0.31,0.4329,0.4404,0.2141,0.3372,0.0666,0.0,0.0,0.0,0.0,-0.3013,1.0
-2.738,-0.005886,7.95e-05,0.02449,1.239,0.3484,0.7695,0.5317,22.44,7.56,0.0,0.0,0.0,0.0,0.0,0.1173,0.2239,0.3315,0.3562,0.0,0.0,0.0666,0.0666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1173,0.2141,0.2705,0.2896,0.3562,0.3584,0.3584,0.1881,0.0666,0.0,0.0,0.068,0.0996,0.3584,0.3584,0.1969,0.3845,0.3845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2239,0.2896,0.3315,0.3892,0.3157,0.387,0.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1285,0.1583,0.1871,0.2239,0.3315,0.3752,0.3906,0.3906,0.3906,0.0,0.3906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1406,0.1932,0.2207,0.3567,0.3906,0.3906,0.3906,0.0,0.2374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2207,0.3845,0.3906,0.3906,0.3315,0.3906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09076,0.1681,0.2207,0.3892,0.3906,0.3906,0.3906,0.3906,0.3906,0.3906,0.3906,0.3906,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081,0.1573,0.2207,0.3892,0.3213,0.3906,0.3906,0.0,0.0666,0.0666,0.068,0.068,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.2239,0.3315,0.3584,0.3906,0.29,0.3906,0.3906,0.3953,0.3953,0.3074,0.0,0.0,0.0,0.0,-0.2622,1.0
-2.72,-0.006344,0.0001442,0.04773,1.195,0.2208,0.83,0.4849,12.62,4.3,0.0,0.0,0.0,0.0,0.0,0.1285,0.2328,0.3157,0.3315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0712,0.1871,0.2397,0.2844,0.3315,0.3547,0.3547,0.2673,0.0,0.0,0.0,0.1471,0.1406,0.3562,0.3562,0.2253,0.3584,0.3584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2239,0.256,0.2896,0.3584,0.327,0.3584,0.3584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1173,0.1396,0.1681,0.2151,0.2896,0.3567,0.3584,0.3584,0.3584,0.0,0.3594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1406,0.1932,0.3157,0.3372,0.3594,0.3752,0.0,0.2374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2328,0.3584,0.3752,0.3845,0.3567,0.3845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1494,0.2207,0.38,0.3845,0.3845,0.3845,0.3845,0.3845,0.392,0.392,0.392,0.2374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1355,0.1681,0.2449,0.392,0.352,0.392,0.392,0.0712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2151,0.3157,0.365,0.3855,0.3127,0.392,0.392,0.3315,0.392,0.3594,0.0,0.0,0.0,0.0,-0.2198,1.0
-2.73,-0.007214,0.0001596,0.04697,1.323,0.2817,0.8203,0.5347,6.97,4.918,0.0,0.0,0.0,0.0,0.081,0.1815,0.2705,0.352,0.3584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1406,0.2341,0.2844,0.3213,0.3584,0.3584,0.3584,0.2104,0.0712,0.0,0.0,0.1583,0.1471,0.3594,0.3845,0.2361,0.392,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0712,0.2793,0.3074,0.3372,0.392,0.327,0.4026,0.4026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666,0.0,0.2141,0.2141,0.2151,0.2896,0.347,0.392,0.4026,0.4026,0.4026,0.0,0.4102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1592,0.2141,0.2412,0.347,0.392,0.4102,0.412,0.09216,0.2374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2896,0.3892,0.412,0.412,0.3372,0.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1494,0.1871,0.2732,0.3855,0.4014,0.412,0.412,0.412,0.412,0.421,0.4226,0.4226,0.2239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1243,0.1681,0.2341,0.3157,0.418,0.326,0.4226,0.4255,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1285,0.2896,0.3372,0.3584,0.4014,0.3157,0.4255,0.4255,0.3157,0.4312,0.3074,0.0,0.0,0.0,0.0,-0.2932,1.0
-2.736,-0.006115,0.0001463,0.04034,1.159,0.2527,0.892,0.456,8.805,6.867,0.0,0.0,0.0,0.0,0.0,0.1471,0.2361,0.3025,0.3315,0.0,0.0,0.1406,0.1573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1406,0.1815,0.2397,0.2705,0.3157,0.3584,0.3584,0.3074,0.1285,0.0,0.1681,0.2188,0.1471,0.3584,0.3584,0.2253,0.3594,0.3594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2462,0.268,0.2896,0.3594,0.327,0.3594,0.3594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666,0.0,0.1871,0.1932,0.2141,0.2207,0.2896,0.3594,0.3594,0.3594,0.3752,0.0,0.3845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1173,0.1871,0.327,0.3567,0.3845,0.3845,0.0,0.3845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2361,0.3594,0.3845,0.3892,0.3567,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0666,0.0666,0.0666,0.068,0.0,0.0,0.1406,0.1769,0.2412,0.3875,0.3875,0.3892,0.392,0.392,0.392,0.392,0.392,0.392,0.3875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08936,0.1355,0.2141,0.3362,0.392,0.3547,0.392,0.392,0.0712,0.068,0.068,0.10706,0.10706,0.10706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.2207,0.3315,0.365,0.392,0.3127,0.392,0.4014,0.404,0.404,0.404,0.0,0.0,0.0,0.0,-0.263,1.0
-2.738,-0.00651,0.0001583,0.02364,1.297,0.1978,0.8184,0.5786,5.98,3.443,0.0,0.0,0.0,0.0,0.0712,0.1681,0.268,0.3315,0.3562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1396,0.2151,0.2776,0.3074,0.3567,0.3584,0.3567,0.2673,0.0,0.0,0.0,0.1396,0.1406,0.3584,0.3584,0.2253,0.3855,0.3892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0712,0.2776,0.2896,0.3362,0.392,0.3174,0.392,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666,0.0,0.1871,0.1932,0.2141,0.2732,0.3362,0.3892,0.392,0.392,0.392,0.0,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1494,0.2141,0.2341,0.3372,0.3892,0.4014,0.4014,0.0,0.2104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2673,0.3594,0.4014,0.4014,0.3372,0.4026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1285,0.1871,0.256,0.3855,0.392,0.4026,0.4026,0.4026,0.4026,0.4026,0.4026,0.4026,0.2207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1243,0.1663,0.2151,0.2896,0.4014,0.3174,0.4026,0.4026,0.0712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1285,0.2896,0.3372,0.3594,0.392,0.3127,0.4055,0.4102,0.2756,0.3892,0.2673,0.0,0.0,0.0,0.0,-0.3496,1.0
-2.746,-0.00568,0.0001744,0.0722,1.129,0.2179,0.8765,0.5205,7.574,3.934,0.0,0.0,0.0,0.0,0.0,0.09216,0.2253,0.2896,0.2896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.1663,0.2253,0.268,0.3157,0.3315,0.3074,0.3315,0.0,0.0,0.0,0.2141,0.1355,0.3362,0.3567,0.2043,0.3752,0.3752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2239,0.2505,0.2844,0.3752,0.326,0.3845,0.3845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666,0.0666,0.0666,0.2141,0.2412,0.3567,0.3845,0.3845,0.3845,0.0,0.3845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.326,0.347,0.3845,0.3845,0.0,0.2374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2207,0.3594,0.3845,0.3845,0.3594,0.3892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666,0.2207,0.3855,0.3892,0.3892,0.392,0.392,0.392,0.392,0.392,0.3892,0.1415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09216,0.1681,0.2673,0.392,0.3584,0.4014,0.4014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2141,0.3157,0.365,0.392,0.31,0.3953,0.3953,0.2673,0.4026,0.3315,0.0,0.0,0.0,0.0,-0.241,1.0
-2.736,-0.005646,0.0001377,0.01481,1.211,0.3186,0.797,0.4104,22.33,5.49,0.0,0.0,0.0,0.0,0.0,0.1406,0.2412,0.3362,0.3562,0.0,0.0,0.0666,0.0666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09076,0.2141,0.2705,0.2896,0.3562,0.3584,0.3584,0.2104,0.0,0.0,0.0,0.1396,0.1243,0.3584,0.3584,0.1969,0.3845,0.3845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2472,0.2896,0.3157,0.3845,0.3157,0.392,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1681,0.1815,0.1932,0.2239,0.3157,0.3845,0.392,0.392,0.392,0.0,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1285,0.1871,0.2151,0.3362,0.3752,0.392,0.392,0.0,0.2374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2207,0.3584,0.392,0.392,0.3372,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1173,0.1815,0.2472,0.3855,0.392,0.392,0.392,0.392,0.3906,0.3953,0.3953,0.3953,0.2374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1173,0.1871,0.2673,0.4014,0.3315,0.3953,0.3953,0.0,0.0666,0.0666,0.0666,0.0666,0.0666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09076,0.256,0.3362,0.3584,0.4014,0.29,0.4026,0.4026,0.3567,0.4026,0.3074,0.0,0.0,0.0,0.0,-0.2374,1.0
-2.732,-0.00504,0.000196,0.074,1.102,0.2942,0.831,0.488,12.53,3.078,0.0,0.0,0.0,0.0,0.0,0.0,0.2188,0.3074,0.3315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1681,0.2341,0.2793,0.3567,0.365,0.0633,0.1881,0.0,0.0,0.0,0.2095,0.081,0.3584,0.3752,0.1769,0.3892,0.3892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2207,0.2715,0.2896,0.3892,0.3174,0.3906,0.3906,0.0712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666,0.0,0.0666,0.1648,0.2374,0.3752,0.3906,0.3906,0.3906,0.0,0.3953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666,0.10706,0.3213,0.3584,0.4026,0.4026,0.0,0.1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2239,0.3584,0.4026,0.4026,0.3906,0.4026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666,0.2239,0.3892,0.404,0.4026,0.4055,0.412,0.412,0.412,0.412,0.04935,0.0666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0712,0.1583,0.2374,0.412,0.3584,0.4226,0.4255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2207,0.3362,0.3594,0.4026,0.29,0.4255,0.4255,0.0666,0.3584,0.2374,0.0,0.0,0.0,0.0,-0.2795,1.0
-2.736,-0.006405,0.0001497,0.03555,1.388,0.2988,0.752,0.5796,12.96,3.316,0.0,0.0,0.0,0.0,0.0,0.1769,0.2715,0.3362,0.3362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1285,0.2141,0.2896,0.3157,0.3362,0.3584,0.2374,0.1881,0.0,0.0,0.0,0.081,0.09216,0.3584,0.3594,0.2043,0.392,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256,0.3074,0.3362,0.392,0.3157,0.3953,0.3953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1573,0.1769,0.1992,0.256,0.3362,0.3845,0.3953,0.3953,0.3953,0.0,0.4026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1769,0.2151,0.2412,0.3567,0.392,0.412,0.412,0.0,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2239,0.3584,0.412,0.412,0.3315,0.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1285,0.1871,0.256,0.3855,0.4102,0.412,0.412,0.412,0.412,0.412,0.412,0.2128,0.0666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1396,0.1932,0.2239,0.3594,0.31,0.412,0.412,0.0712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1173,0.256,0.3315,0.3567,0.4026,0.29,0.412,0.4226,0.2141,0.3584,0.2207,0.0,0.0,0.0,0.0,-0.253,1.0
-2.738,-0.005527,0.0001404,0.05432,1.1875,0.318,0.862,0.5107,7.445,4.496,0.0,0.0,0.0,0.0,0.0,0.09216,0.2188,0.3074,0.3315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1681,0.2253,0.2715,0.3315,0.352,0.2374,0.1881,0.0,0.0,0.0,0.1573,0.09216,0.3567,0.3567,0.1815,0.3594,0.3845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2341,0.2705,0.2896,0.3845,0.3157,0.3892,0.3892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666,0.068,0.1573,0.2151,0.2896,0.3845,0.3892,0.392,0.392,0.0,0.3906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666,0.1769,0.3157,0.3584,0.3906,0.3953,0.0,0.2104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2151,0.3584,0.3953,0.3953,0.3315,0.4026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08936,0.2207,0.3845,0.3855,0.3953,0.4026,0.4026,0.4026,0.4026,0.4026,0.3953,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1122,0.1815,0.3157,0.4026,0.3372,0.412,0.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2207,0.327,0.3584,0.392,0.29,0.412,0.412,0.2239,0.421,0.2374,0.0,0.0,0.0,0.0,-0.2251,1.0
